X,CH1,CH2,CH3,CH4,Start,Increment
0,1.36e+00,-4.00e-01,-7.80e-02,-1.28e+00,0,2.000000e-06
77,2.56e+00,-1.04e+00,3.60e-02,-6.40e-01,
78,2.48e+00,-1.04e+00,3.80e-02,-7.20e-01,
79,2.56e+00,-1.08e+00,3.40e-02,-6.40e-01,
80,2.48e+00,-1.08e+00,3.40e-02,-7.20e-01,
81,2.56e+00,-1.04e+00,3.60e-02,-6.40e-01,
82,2.56e+00,-1.08e+00,3.40e-02,-7.20e-01,
83,2.48e+00,-1.04e+00,3.00e-02,-5.60e-01,
84,2.56e+00,-1.04e+00,3.40e-02,-5.60e-01,
85,2.48e+00,-1.08e+00,3.20e-02,-5.60e-01,
86,2.48e+00,-1.08e+00,3.20e-02,-5.60e-01,
87,2.56e+00,-1.04e+00,3.60e-02,-5.60e-01,
88,2.56e+00,-1.08e+00,3.40e-02,-5.60e-01,
89,2.48e+00,-1.04e+00,3.80e-02,-5.60e-01,
90,2.48e+00,-1.08e+00,3.60e-02,-5.60e-01,
91,2.56e+00,-1.04e+00,4.00e-02,-5.60e-01,
92,2.48e+00,-1.08e+00,3.80e-02,-5.60e-01,
93,2.56e+00,-1.04e+00,4.00e-02,-5.60e-01,
94,2.48e+00,-1.04e+00,3.60e-02,-5.60e-01,
95,2.56e+00,-1.08e+00,4.00e-02,-5.60e-01,
96,2.48e+00,-1.08e+00,3.60e-02,-5.60e-01,
97,2.56e+00,-1.04e+00,3.20e-02,-5.60e-01,
98,2.56e+00,-1.04e+00,3.20e-02,-5.60e-01,
99,2.48e+00,-1.08e+00,3.40e-02,-5.60e-01,
100,2.40e+00,-1.08e+00,3.40e-02,-5.60e-01,
101,2.56e+00,-1.00e+00,3.00e-02,-5.60e-01,
102,2.40e+00,-1.00e+00,3.20e-02,-5.60e-01,
103,2.32e+00,-1.08e+00,3.60e-02,-5.60e-01,
104,2.40e+00,-1.00e+00,3.40e-02,-5.60e-01,
105,2.40e+00,-1.00e+00,3.80e-02,-5.60e-01,
106,2.40e+00,-1.00e+00,3.80e-02,-5.60e-01,
107,2.40e+00,-1.00e+00,3.40e-02,-4.00e-01,
108,2.40e+00,-1.00e+00,3.80e-02,-4.80e-01,
109,2.32e+00,-1.00e+00,3.60e-02,-4.00e-01,
110,2.40e+00,-1.00e+00,3.40e-02,-4.00e-01,
111,2.32e+00,-1.00e+00,3.20e-02,-4.80e-01,
112,2.40e+00,-1.00e+00,3.40e-02,-4.80e-01,
113,2.24e+00,-1.00e+00,3.00e-02,-4.00e-01,
114,2.32e+00,-1.00e+00,3.20e-02,-4.00e-01,
115,2.24e+00,-1.00e+00,2.80e-02,-4.80e-01,
116,2.24e+00,-1.00e+00,2.80e-02,-4.00e-01,
117,2.24e+00,-9.20e-01,2.80e-02,-4.80e-01,
118,2.24e+00,-1.00e+00,2.80e-02,-4.00e-01,
119,2.32e+00,-9.20e-01,3.00e-02,-4.80e-01,
120,2.32e+00,-9.60e-01,2.80e-02,-4.80e-01,
121,2.16e+00,-9.20e-01,3.00e-02,-4.00e-01,
122,2.16e+00,-9.60e-01,3.00e-02,-4.80e-01,
123,2.08e+00,-9.20e-01,3.00e-02,-4.00e-01,
124,2.16e+00,-9.20e-01,3.00e-02,-4.00e-01,
125,2.08e+00,-9.60e-01,2.60e-02,-4.80e-01,
126,2.16e+00,-8.80e-01,2.80e-02,-4.80e-01,
127,2.08e+00,-9.60e-01,2.40e-02,-3.20e-01,
128,2.16e+00,-8.80e-01,2.60e-02,-3.20e-01,
129,2.00e+00,-8.40e-01,2.20e-02,-3.20e-01,
130,2.00e+00,-8.80e-01,2.00e-02,-3.20e-01,
131,2.08e+00,-8.80e-01,2.40e-02,-3.20e-01,
132,2.00e+00,-8.80e-01,2.00e-02,-3.20e-01,
133,2.08e+00,-8.80e-01,2.00e-02,-3.20e-01,
134,2.00e+00,-8.80e-01,1.80e-02,-3.20e-01,
135,1.84e+00,-8.00e-01,2.20e-02,-3.20e-01,
136,1.92e+00,-8.40e-01,2.20e-02,-3.20e-01,
137,1.84e+00,-8.00e-01,1.80e-02,-2.40e-01,
138,1.92e+00,-8.40e-01,2.20e-02,-2.40e-01,
139,1.84e+00,-8.00e-01,1.80e-02,-3.20e-01,
140,1.92e+00,-8.40e-01,1.80e-02,-3.20e-01,
141,1.76e+00,-7.60e-01,1.60e-02,-3.20e-01,
142,1.76e+00,-7.60e-01,1.60e-02,-3.20e-01,
143,1.76e+00,-7.60e-01,1.20e-02,-2.40e-01,
144,1.76e+00,-7.60e-01,1.20e-02,-3.20e-01,
145,1.76e+00,-7.20e-01,1.00e-02,-1.60e-01,
146,1.76e+00,-7.60e-01,1.20e-02,-3.20e-01,
147,1.60e+00,-6.80e-01,8.00e-03,-1.60e-01,
148,1.60e+00,-6.80e-01,1.00e-02,-1.60e-01,
149,1.68e+00,-7.20e-01,6.00e-03,-2.40e-01,
150,1.68e+00,-6.80e-01,8.00e-03,-1.60e-01,
151,1.52e+00,-7.20e-01,6.00e-03,-2.40e-01,
152,1.52e+00,-7.20e-01,8.00e-03,-1.60e-01,
153,1.52e+00,-6.40e-01,4.00e-03,-2.40e-01,
154,1.60e+00,-6.40e-01,6.00e-03,-1.60e-01,
155,1.44e+00,-6.00e-01,4.00e-03,-2.40e-01,
156,1.52e+00,-6.00e-01,4.00e-03,-1.60e-01,
157,1.44e+00,-6.40e-01,2.00e-03,-2.40e-01,
158,1.44e+00,-5.60e-01,2.00e-03,-1.60e-01,
159,1.36e+00,-6.00e-01,-2.00e-03,-2.40e-01,
